nome,endereco,lat,lon,DS
Gotts Águas - CAMINHAO PIPA AGUA POTAVEL,"R. Ada Negri, 232 - Santo Amaro, São Paulo - SP",-23.649236,-46.7118686,DSP4
Distribuidora de Água e Mercearia Sol Nascente,"R. Calidassa - Jardim Palmares 119 - Zona Sul, São Paulo - SP",-23.6910415,-46.6712215,DSP4
Lanchonete da Praça,"Pça. Samuel Sabatini, 200 - Centro, São Bernardo do Campo - SP",-23.6924962,-46.5512358,DSP4
Piu Distribuidora De Águas Disk Água / Gás,"R. Pontes de Morais, 8 - Vila dos Andradas, São Paulo - SP",-23.6899445,-46.6663983,DSP4
CANTINHO DAS ÁGUAS DISTRIBUIDORA,"R. Papa Gregório Magno, 500 - Vila Missionaria, São Paulo - SP",-23.6909551,-46.6511625,DSP4
Lanchonete Borba Chip's,"R. Batalhão Borba Gato, 115 - Vila Tereza, São Bernardo do Campo - SP",-23.6755663,-46.5576267,DSP4
Kuarup Lanchonete e Restaurante,"R. Cel. Fernando Prestes, 981 - Centro, Santo André - SP",-23.667276,-46.531479,DSP4
Bar e Lanchonete MA. PA.,"Av. Caminho do Mar, 2377 - Rudge Ramos, São Bernardo do Campo - SP",-23.6662231,-46.5688898,DSP4
Mundo Animal Lanchonete Temática São Bernardo do Campo - Comidas e Bebidas,"Av. Brg. Faria Lima, 466 - Centro, São Bernardo do Campo - SP",-23.703382,-46.5526682,DSP4
Assistência Técnica Celular mazzari,"Praça Lauro Gomes, box 07 - Centro, São Bernardo do Campo - SP",-23.7112745,-46.5508688,DSP4
Assistencia Técnica Imperio cell | reparos rápidos,"R. Mal. Rondon, 38 - Corredor G1 Box 26A - Centro, São Bernardo do Campo - SP",-23.710546,-46.5514855,DSP4
GG TECH CELULAR ASSISTÊNCIA TÉCNICA,"Av. Brg. Faria Lima, 1697 - Centro, São Bernardo do Campo - SP",-23.7133998,-46.5515715,DSP4
Renato Infocell,"R. Dr. José Ferraz de Magalhães Castro, 250 - Vila Rosa, São Bernardo do Campo - SP",-23.7005959,-46.5856896,DSP4
Time Eletrônica Ltda,"Av. João Firmino, 379 - Assunção, São Bernardo do Campo - SP",-23.719947,-46.562013,DSP4
Tico Tec Cell - Assistência Técnica de Celulares,"Rua Marechal Rondon, 38 - Corredor G4 e Loja 130 - Centro, São Bernardo do Campo - SP",-23.710546,-46.5514855,DSP4
Mix Celulares Assistência Técnica,"R. Mal. Rondon, 38 - loja 86 - Centro, São Bernardo do Campo - SP",-23.710546,-46.5514855,DSP4
Assistência técnica em caixas de som,"R. México, 156 - Jardim Santo Ignacio, São Bernardo do Campo - SP",-23.704007,-46.5861167,DSP4
DP Informática,"R. Frei Gaspar, 576 - Centro, São Bernardo do Campo - SP",-23.717004,-46.553549,DSP4
Assistência técnica - Kau Cell,"R. Leônidas da Silva, 07 - Jardim Beatriz, São Bernardo do Campo - SP",-23.7033914,-46.5696801,DSP4
Mizuho Cell Assistência Técnica Celular Eletrônicos,"r. da Cooperativa, 564 - Alves Dias, São Bernardo do Campo - SP",-23.7217116,-46.5850811,DSP4
D Info,"R. Mal. Deodoro, 936 - Loja 22 - Centro, São Bernardo do Campo - SP",-23.7064337,-46.5518045,DSP4
Aruá Açaí - Barueri/SP,"R. Joao Acacio de Almeida, 189 - Centro, Barueri - SP",-23.5087819,-46.8674495,DBR9
Oggi Sorvetes Alphaville,"Alameda Araguaia, 60 - Alphaville Industrial, Barueri - SP",-23.5005269,-46.8599248,DBR9
Mazinho Hamburgueria,"R. Manuel Martins - Colinas da Anhanguera, Santana de Parnaíba - SP",-23.4256517,-46.8257595,DBR9
Quebrada Açaí - Sorveteria no Morro Doce,"R. Movimentos dos Canudos - Jardim Jaragua, São Paulo - SP",-23.4391114,-46.8078806,DBR9
SORVESAN TAMBORÉ SORVETES E AÇAÍ,"Alameda Araguaia, 2751 - Loja 12 Carrefour - Alphaville Industrial, Barueri - SP",-23.5013536,-46.8355491,DBR9
Damp Sorvetes Alphaville,"Calçáda Régulo, 27 - Centro de Apoio II (Alphaville), Santana de Parnaíba - SP",-23.4633748,-46.8782595,DBR9
Sorveteria Picoli,"R. Ipiranga, 131 - Vila Barros, Barueri - SP",-23.5013922,-46.8700037,DBR9
OAKBERRY Açaí,"Av. Copacabana, 325 - Alphaville Conde II, Barueri - SP",-23.4850093,-46.8545822,DBR9
Mr. Mix Sorvetes Barueri,"R. da Prata, 371 - casa 2 - Jardim dos Camargos, Barueri - SP",-23.5023735,-46.8674067,DBR9
PowerVitta top's cream's,"R. Claro de Camargo Sobrinho, 254 - Vila Pouso Alegre, Barueri - SP",-23.5076281,-46.8777932,DBR9
Açaí do Léo,"R. Piacatu, 1075 - Jardim Munhoz Jr, Osasco - SP",-23.4983359,-46.8077863,DBR9
OAKBERRY Açaí,"Av. Mackenzie, 502 - Barueri, SP",-23.4887415,-46.8329705,DBR9
Açaí Tutty,"R. Piacatu, 403 - Jardim Munhoz Júnior, Osasco - SP",-23.5034997,-46.8065701,DBR9
Doutores da Informática | Assistência Técnica Alphaville,"Calçada das Gardênias, 36 - Alphaville Comercial, Barueri - SP",-23.497919,-46.8495653,DBR9
iPhone ALFA,"Calçada das Samambaias, 16/22 - Loja 1 - Alphaville Comercial, Barueri - SP",-23.4959141,-46.851252,DBR9
First Connection - Empresa de TI / Serviços de Informática / Consultoria de TI /Suporte em TI,"Av. Sagitário, 198 - Alphaville Conde II, Barueri - SP",-23.484131,-46.860324,DBR9
Alpha Service Manutenções,"Condomínio Centro Comercial Alphaville - Calç. dos Cravos, 76 - 2º Andar - Alphaville, Barueri - SP",-23.4965741,-46.8531561,DBR9
ULYTECH ASSISTÊNCIA TÉCNICA - Alphaville,"Calçada das Violetas, N° 122 - 1° Andar - Alphaville Comercial, Barueri - SP",-23.496438,-46.8510176,DBR9
Foccus Digital Comércio e Manutenção Técnica Ltda,"Av. Sagitário, 138 - Alphaville, Barueri - SP",-23.4840768,-46.8592953,DBR9
MWInfo Telecomunicações e Informatica,"Alameda Grajaú, 614 - Sala 501B - Alphaville, Barueri - SP",-23.4929764,-46.8468187,DBR9
DENTAL04,"Av. Yojiro Takaoka, 438 - Polvilho, Santana de Parnaíba - SP",-23.483939,-46.8578939,DBR9
VK Smartphones Assistência Técnica,"Condomínio Centro Comercial Alphaville - Calçada das Begônias, 20 - sala 2 - Alphaville, Barueri - SP",-23.4965741,-46.8531561,DBR9
Chaveiro Barueri New Life - 24 horas,"Av. Capitão Francisco César, 102 - Loja 03 - Vila Pindorama, Barueri - SP",-23.4928752,-46.8813175,DBR9
Chavearia da Prata Tamboré,"R. da Prata, 1066 - Jardim dos Camargos, Barueri - SP",-23.5002079,-46.8637313,DBR9
Chaveiro Vip,"Av. Marco, 136 - Chácaras Marco, Barueri - SP",-23.4815261,-46.8827156,DBR9
CHAVEIRO NOVA ALIANÇA 24h,"Av. Calil Mohamad Rahal, 56 - Vila Sao Silvestre, Barueri - SP",-23.4901752,-46.884117,DBR9
PH Chaveiro e Variedades,"R. Martins Fontes, 98 - Parque Imperial, Barueri - SP",-23.4880805,-46.8125659,DBR9
Sapataria e Chaveiro Bom Passo,"Praça Alpha de Centauro, 54 - Sala 10 - Alphaville, Santana de Parnaíba - SP",-23.4638433,-46.877718,DBR9
Chaveiro e Relojoeiro shopping flamingo,"Alameda Araguaia - Alphaville Industrial, Barueri - SP",-23.4983123,-46.8556544,DBR9
CHAVEIRO LCMAIS 24H SANTANA DE PARNAÍBA | ALPHAVILLE,"r. Mun. Bela Vista, 917 - Alphaville, Santana de Parnaíba - SP",-23.4539331,-46.8955042,DBR9
Chaveiro Center Tamboré,"Av. Piracema, 669 - Loja S 04 - Tamboré, Barueri - SP",-23.5043417,-46.834366,DBR9
Chaveiro S.O.S Barueri! 24hs,"R. Duque de Caxias, 259 - Vila Engenho Novo, Barueri - SP",-23.4879842,-46.8889412,DBR9
Chaveiro Bolane,"R. da Prata, 89 - Jardim dos Camargos, Barueri - SP",-23.5038373,-46.869548,DBR9
Chaveiro Pindorama – Fechaduras Digitais e Automotivo,"Av. Cachoeira, 188 - Vila Pindorama, Barueri - SP",-23.4919096,-46.878991,DBR9
Disk Chaveiro Movel R.A.,"Av. Henriqueta Mendes Guerra, 1330 - Centro, Barueri - SP",-23.5074359,-46.8871549,DBR9
Paulimar Chaveiro 24h,"r. dos Romeiros, 448 - Vila Boa Vista, Barueri - SP",-23.4996395,-46.8774649,DBR9
Chaveiro Marcos,"Rua Dempachi Nakayama, 45 - Jardim Esperanca, Barueri - SP",-23.4923545,-46.8789038,DBR9
Express,"Av. Capitão Francisco César, 1036 - Vila Engenho Novo, Barueri - SP",-23.489191,-46.889579,DBR9
Chaveiro Gonsalves,"Vila Engenho Novo, Barueri - SP",-23.4895905,-46.8874267,DBR9
Petrolina,"R. Petrolina, 320 - Jardim Mutinga, Barueri - SP",-23.5051483,-46.8106995,DBR9
chaveiro Ricardinho 24 horas,"R. Eduardo Grusius, 29 - Jardim Monte Belo, São Paulo - SP",-23.4447456,-46.7973569,DBR9
Boulevard,"Av. da Aldeia, 539 - Aldeia, Barueri - SP",-23.5119802,-46.858927,DBR9
Chaveiro e Carimbos Barcelos,"Av. Capitão Francisco César, 183 - Sala 3 - Vila Pindorama, Barueri - SP",-23.4928121,-46.8822286,DBR9
CHAVEIRO HORIZONTE autos e residênciais,"R. Frei Henrique Soares de Coimbra, 51 - box 4 - Barueri, SP",-23.4877567,-46.8070676,DBR9
Bocadillo'sEsfiharia,"R. Conselheiro Moreira de Barros, 2096 - Lauzane Paulista, São Paulo - SP",-23.4859412,-46.6403049,DBR9
TM Cabeleireiros,"Rua Dom Bento Pickel, 01 - Casa Verde Alta, São Paulo - SP",-23.4930659,-46.6611096,DBR9
Chaveiro S.O.S. Residência e automotiva 24hs,"R. Vaud, 148 - Lauzane Paulista, São Paulo - SP",-23.4716585,-46.648764,DBR9
Chaveiro Lacerda,"Rua Lacerda Marques, 721 - Lauzane Paulista, São Paulo - SP",-23.4763158,-46.6422451,DBR9
Chaveiro Biazioli,"Av. Peri Ronchetti, 517 - Jardim Peri, São Paulo - SP",-23.462183,-46.6510906,DBR9
Chaveiro Zapa,"R. Voluntários da Pátria, 4716 - Santana, São Paulo - SP",-23.4804517,-46.6320646,DBR9
Chaveiro de Amigo - Unidade Engenheiro,"Av. Eng. Caetano Álvares, 6320 - Imirim, São Paulo - SP",-23.4810096,-46.6287526,DBR9
Chaveiro Ivan,"Av. Peri Ronchetti, 690 - Jardim Peri, São Paulo - SP",-23.4629726,-46.6525504,DBR9
Chaveiro Luciano,"Av. Parada Pinto, 2414 - Vila Nova Cachoeirinha, São Paulo - SP",-23.4698434,-46.6479599,DBR9
Eletrodomésticos e Chaveiro,"Av. Lauzane Paulista, 119 - Lauzane Paulista, São Paulo - SP",-23.4750699,-46.6466049,DBR9
Lapa Cell Assistência e Acessórios para celular,"R. Clemente Álvares, 66 - Lapa, São Paulo - SP",-23.5209424,-46.7032583,DBR9
Vocell Assistência Técnica,"R. Eng. Fox, 104 - Lapa de Baixo, São Paulo - SP",-23.5168291,-46.7040036,DBR9
Chaveiro Telles Chaves Codificadas,"Av. Antônio Munhoz Bonilha, 1565 - Vila Palmeiras, São Paulo - SP",-23.4953823,-46.6776814,DBR9
Chaveiro e Relojoeiro José,"R. Alves Branco, 63 - Lapa de Baixo, São Paulo - SP",-23.5180688,-46.7009308,DBR9
Açaí Villa,"Rua Arthur Friedenreich, 23 - Ayrosa, Osasco - SP",-23.516916,-46.759336,DBR9
Chaveiro Real,"Av. Raimundo Pereira de Magalhães, 3202 - Jardim Iris, São Paulo - SP",-23.4972063,-46.726326,DBR9
Jeebey Sorvetes & Açaí,"R. Quero-Quero, 140 - Jardim aliança, Osasco - SP",-23.5075628,-46.7826366,DBR9
Zana Açaí Fruta Brasileira,"Av. Monte Ararat, 27 - Bela Vista, Osasco - SP",-23.5497825,-46.7779566,DBR9
Oggi Sorvetes km 18,"R. Profᵃ José Azevedo Minhoto, 525 - Km 18, Osasco - SP",-23.5315605,-46.7937549,DBR9
Bar e Lanchonete Jardim da Pompéia,"R. Tavares Bastos, 257 - Pompeia, São Paulo - SP",-23.5350919,-46.6855748,DBR9
Nova Água Branca,"Av. Francisco Matarazzo, 299 - Perdizes, São Paulo - SP",-23.5306585,-46.6663041,DBR9
Empreit service chaveiro especializado,"R. Turiassu, 1182 - Perdizes, São Paulo - SP",-23.5314008,-46.6742212,DBR9
Lanchonete Natural Benevides,"R. Catão, 349 - Lapa, São Paulo - SP",-23.5239474,-46.7004577,DBR9
BR.TEC ASSISTÊNCIA TÉCNICA ESPECIALIZADA EM CELULARES,"R. Dr. Cincinato Pomponet, 178 - Lapa, São Paulo - SP",-23.5191211,-46.7027179,DBR9
"Assistência Técnica Tech Smart Lapa - Conserto de Celular, Tablet, IPad e Apple Watch","R. Catão, 72 - Piso térreo - Vila Romana, São Paulo - SP",-23.5211696,-46.7009476,DBR9
M & A Assistência Técnica,"Rua John Harrison, 2 Lapa de Baixo São Paulo",-23.5193421,-46.7009411,DBR9
Rk cell Assistência técnica,"R. Catão, 126 - Vila Romana, São Paulo - SP",-23.521942,-46.7005237,DBR9
Chaveiro na Santa Cecilia - Atendemos só a Domicílio*,"R. Dr. Albuquerque Lins, 844 - Santa Cecilia, São Paulo - SP",-23.5371513,-46.657842,DBR9
Chaveiro Senador Queirós,"R. Brg. Tobias, 331 - Centro Histórico de São Paulo, São Paulo - SP",-23.5400716,-46.6353888,DBR9
Chaveiro 24 Horas Bom Retiro,"R. Jaraguá, 442 A - Bom Retiro, São Paulo - SP",-23.5231237,-46.6448328,DBR9
Story Cell Assistência Técnica e Acessórios,"R. Santa Ifigênia, 198 - Loja 12B - Centro Histórico de São Paulo, São Paulo - SP",-23.539962,-46.6379782,DBR9
PlayX Assistência Técnica de PS5/PS4/PS3/Xbox Series/Xbox one/Xbox 360/Nintendo Switch,"R. Vitória, 316 - loja 18/19 - Santa Ifigênia, São Paulo - SP",-23.5382196,-46.6398184,DBR9
Pinguina Sorveteria - Vila Buarque,"R. Martinico Prado, 471 - Vila Buarque, São Paulo - SP",-23.5427059,-46.6559074,DBR9
Bravo Gelato,"R. Marcelina, 217 - Vila Romana, São Paulo - SP",-23.5303828,-46.6947847,DBR9
Restaurante e lanchonete Trem bom,"Paranoá, Brasília - DF",-15.7636563,-47.7798761,DBS5
Chaveiro R.S,"Cruzeiro Novo Q. 405 BLOCO C LOJA 49 - Cruzeiro Novo, Brasília - DF",-15.7972825,-47.9418712,DBS5
Chaveiro Sia Chaves Feira,"SIA Trecho 10 - SIA, Brasília - DF",-15.7952688,-47.94863,DBS5
"Arsham Restaurante, Bar E Lanchonete","St. B Norte QNA 4 - Taguatinga, Brasília - DF",-15.8291155,-48.0584847,DBS5
Tio Dog,"R. Holanda, 348 - Bacacheri, Curitiba - PR",-25.4002502,-49.2443744,DPR2
Lanchonete Bembrasil,"Rua José Merhy, 1605 - Boa Vista, Curitiba - PR",-25.3882791,-49.2387377,DPR2
Pastelaria Jacaré,"Av. Paraná, 2656 - Bacacheri, Curitiba - PR",-25.3922451,-49.238952,DPR2
Bar e Lanchonete Loka Plaka,"R. Guilherme Ihlenfeldt, 931 - Bacacheri, Curitiba - PR",-25.3842475,-49.2296728,DPR2
Lanchonete esquenta,"Rua dos Alfeneiros, 261 - Boa Vista, Curitiba - PR",-25.382889,-49.2485969,DPR2
D'Olga Lanches,"Av. Pref. Erasto Gaertner, 1534 - Bacacheri, Curitiba - PR",-25.3971874,-49.2333392,DPR2
Cantinho Da Ju Bar E Lanchonete,"Rua Dr. Satilas do Amaral Camargo, 468 - Tingui, Curitiba - PR",-25.3833116,-49.2210858,DPR2
Dominicky Lanches e Refeições,"Av. Paraná, 3654 - Bacacheri, Curitiba - PR",-25.3851411,-49.2325713,DPR2
Hazen Beer Restaurante e Lanchonete,"Av. Pref. Erasto Gaertner, 885 - Bacacheri, Curitiba - PR",-25.4003503,-49.2387417,DPR2
Parada Do Lanche,"Rua Lodovico Geronazzo, 610 - Boa Vista, Curitiba - PR",-25.3888056,-49.2428886,DPR2
Lanchonete Osni,"R. João Fonseca Mercer, 47 - Atuba, Curitiba - PR",-25.3836522,-49.2169175,DPR2
Alto Sabor Restaurante e Lanchonete,"Rua Alberico Flores Bueno, 514 - Bairro Alto, Curitiba - PR",-25.3979929,-49.2081251,DPR2
Hangar 47,"Rua Alvaro Botelho, 47A - Bacacheri, Curitiba - PR",-25.3980648,-49.2357447,DPR2
Lanchonete Caiçara,"Rua dos Alfeneiros, 261 - Boa Vista, Curitiba - PR",-25.382889,-49.2485969,DPR2
Mercearia E Lanchonete K.F.V,"R. Epaminondas Santos, 552 - Bairro Alto, Curitiba - PR",-25.4013123,-49.2091277,DPR2
Ksabor Lanchonete,"R. Sebastião Alves Ferreira, 1360 - Bairro Alto, Curitiba - PR",-25.4057598,-49.2058017,DPR2
Assistência Técnica ZFC Digital,"Av. José Gulin, 40 - loja 08 - Bacacheri, Curitiba - PR",-25.3931716,-49.2265985,DPR2
LANCHONETE E RESTAURANTE CASA DE SUCOS DOGUINHE,"R. Gen. Carneiro, 307 - Centro, Curitiba - PR",-25.4253457,-49.2619649,DPR2
Chaveiro 13,"R. Barão do Serro Azul, 525 - São Francisco, Curitiba - PR",-25.4244693,-49.2703292,DPR2
Keythec Chaveiro 24 hs,"R. Mal. Deodoro, 630 - Centro, Curitiba - PR",-25.4303032,-49.2662611,DPR2
Beco Pizza e Magia,"R. Maj. Heitor Guimarães, 1214 - Campina do Siqueira, Curitiba - PR",-25.441118,-49.3081464,DPR2
Altas Horas Pizzaria,"R. Padre Anchieta, 2443 - Bigorrilho, Curitiba - PR",-25.4344414,-49.3021067,DPR2
Caravana Food Trucks Wizard,"R. Prof. Pedro Viriato Parigot de Souza, 2237 - Ecoville, Curitiba - PR",-25.4362414,-49.3308568,DPR2
LANCHONETE ANTUNES,"R. Paulo de Deus Bessa, 455 - Santo Inácio, Curitiba - PR",-25.4255558,-49.3413554,DPR2
Alemão Assados,"Rua Antônio Escorsin, 1191 - Santa Felicidade, Curitiba - PR",-25.4154621,-49.3414533,DPR2
Restaurante e Lanchonete Oliveira,"Rua Ângelo Caron, 515 - São Braz, Curitiba - PR",-25.4232599,-49.3501856,DPR2
Boa Viagem Lanches,"R. Piauí - Parolin, Curitiba - PR",-25.4621594,-49.2734082,DPR2
Notebook Expert - Assistência de Notebook,"Rua 24 de Maio, 280 - Centro, Curitiba - PR",-25.4394933,-49.2734142,DPR2
Açai Company da Su,"R. Cap. Orlando Favorito, 86A - Cajuru, Curitiba - PR",-25.4462451,-49.2140624,DPR2
Bom Gosto,"Rua Professor Porthos Velozo - Parolin, Curitiba - PR",-25.4669195,-49.2649329,DPR2
Chiquinho Sorvetes Shopping Cidade,"Avenida Marechal Floriano Peixoto, 4984 - QSO14 - Hauer, Curitiba - PR",-25.4727565,-49.2522949,DPR2
Sorveteria e Açaí - O Senhor do Açaí - Representante: Senhor das Neves / Jumuli,"R. Ten. Tito Teixeira de Castro, 1756 - Loja 11 e 12 - Boqueirão, Curitiba - PR",-25.4943156,-49.248201,DPR2
Eskimo Uberaba,"Av. Sen. Salgado Filho, 4161 - Uberaba, Curitiba - PR",-25.4787061,-49.2254986,DPR2
Chiquinho Sorvetes - Shopping Jardim das Américas,"Praça de Alimentação - Av. Nossa Sra. de Lourdes, 63 - Jardim das Américas, Curitiba - PR",-25.4516849,-49.2285518,DPR2
Aki Açaí - Shopping Cidade,"Hauer, Curitiba - PR",-25.477644,-49.2493434,DPR2
The Best Açaí - Cajuru,"R. Eng. Costa Barros, 1446 - Cajuru, Curitiba - PR",-25.4587207,-49.212616,DPR2
Gebon Vila Guaíra Açaí no Copo e Sorvetes,"R. Antero de Quental, 15 - Guaíra, Curitiba - PR",-25.4740945,-49.2753018,DPR2
Master Tech,"Rua 24 de Maio, 2836 - Centro, Curitiba - PR",-25.4604621,-49.2631845,DPR2
Chaveiro Eric,"Av. Mal. Floriano Peixoto, 4984 - Hauer, Curitiba - PR",-25.4730284,-49.2524241,DPR2
Masterkey Eletrônica Automotiva e Chaves Codificadas,"R. Prof. Leônidas Ferreira da Costa, 857 - Parolin, Curitiba - PR",-25.4683394,-49.2630557,DPR2
Chaveiro Portes | Chaveiro 24h e Portões Eletrônicos em Curitiba - Conserto de Portões Eletrônicos,"Av. Sen. Salgado Filho, 3913 - Uberaba, Curitiba - PR",-25.4768538,-49.2267803,DPR2
Chaveiro da Passarela,"Av. Mal. Floriano Peixoto, 6673 - Loja 01 - Hauer, Curitiba - PR",-25.4857693,-49.244928,DPR2
CHAVEIRO BELEM HAUER,"R. Dr. Júlio César Ribeiro de Souza, 415 - Hauer, Curitiba - PR",-25.4774754,-49.2416794,DPR2
S A Cartuchos e Chaveiro,"Av. Sen. Salgado Filho, 4487 - Quiosque 01 - Uberaba, Curitiba - PR",-25.4809941,-49.2235658,DPR2
Chaveiro Auto Code,"Av. Mal. Floriano Peixoto, 6812 - Hauer, Curitiba - PR",-25.487143,-49.244862,DPR2
Chaveiro cubano Torres,"Av. Comendador Franco, 6005 - Uberaba, Curitiba - PR",-25.482526,-49.2204851,DPR2
Chaveiro 24 horas A&D,"Rua Alcino Guanabara, 585 - Hauer, Curitiba - PR",-25.4801612,-49.2458843,DPR2
Q! Sapataria E Chaveiro,"R. Prof. João Soares Barcelos, 1336 - Hauer, Curitiba - PR",-25.4853803,-49.2525513,DPR2
Sapataria e Chaveiro Sândallos,"Av. Sen. Salgado Filho, 4224 - Uberaba, Curitiba - PR",-25.4797461,-49.2255101,DPR2
Loja RB Comercio de Chaveiros Emborrachados,"Av. Mal. Floriano Peixoto, 5573 - Loja B - Hauer, Curitiba - PR",-25.476856,-49.2492449,DPR2
CHAVEIRO E SAPATARIA TOP-EXPRESS,"R. Vicente de Carvalho, 522 - Loja 2 - Cajuru, Curitiba - PR",-25.451499,-49.221179,DPR2
Chaveiro Renato 24 Horas,"R. André Ferreira Camargo, 45 - Xaxim, Curitiba - PR",-25.4915229,-49.2596311,DPR2
Sapataria e chaveiro,"R. Luiz França, 2100 - Cajuru, Curitiba - PR",-25.4557772,-49.2175943,DPR2
"Chaveiro, Sapataria e Lan House Eric","Av. Nossa Sra. de Lourdes, 63 - Jardim das Américas, Curitiba - PR",-25.4513004,-49.2285798,DPR2
FABRIKA DE CHAVEIROS E PINS - TORRES COM VAREJ DE BRINDES -,"R. Cel. José Carvalho de Oliveira, 390 - Uberaba, Curitiba - PR",-25.4756303,-49.2331024,DPR2
Roxos por Açaí,"R. Bartolomeu de Gusmão, 3240 - Canudos, Novo Hamburgo - RS",-29.7039411,-51.1031957,DRS5
Doce açaí e sorveteria,"Av. Mauá, 2543 - Santos Dumont, São Leopoldo - RS",-29.7346331,-51.1420726,DRS5
Açaí do vô,"R. São Jerônimo, 300 - Guarani, Novo Hamburgo - RS",-29.6907829,-51.1166284,DRS5
Tribom Sorvetes,"R. Bartolomeu de Gusmão, 3501 - Canudos, Novo Hamburgo - RS",-29.7049039,-51.1052826,DRS5
Chiquinho Sorvetes,"Av. Nações Unidas, 2001 - loja 2054 - Centro, Novo Hamburgo - RS",-29.6861579,-51.1335817,DRS5
Distribuidora de água mineral,"Av. São Borja, 533 - Rio Branco, São Leopoldo - RS",-29.7741795,-51.1313481,DRS5
ÁGUA BASE,"Av. 20 de Setembro, 5022 - Sete de Setembro, Sapiranga - RS",-29.6324242,-50.9951857,DRS5
Jc disk gás e água mineral,"Lauro Müller, SC",-28.4150529,-49.4038516,DRS5
Jarbas Água e Gás,"R. João Posser, 1020 - Lot. Jardim America, Marau - RS",-28.4396267,-52.2066256,DRS5
MPC Informática,"R. Santa Sofía, 44 - Rio Branco, Novo Hamburgo - RS",-29.6908395,-51.1381602,DRS5
Wise Tech Informática e Celulares,"R. Blumenau, 61 - Ouro Branco, Novo Hamburgo - RS",-29.7029619,-51.1258127,DRS5
ChipByte Informática | Loja de Informática e Assistência Técnica | No Centro de Novo Hamburgo desde 2003,"Av. Pedro Adams Filho, 4576 - Industrial, Novo Hamburgo - RS",-29.6923617,-51.1287422,DRS5
CASIO AUTORIZADA,"R. Gen. Neto, 54 - Sala 215 - 2 Andar - Centro, Novo Hamburgo - RS",-29.685625,-51.1290624,DRS5
Chipware Informática | Loja de Informática em Novo Hamburgo e Assistência Técnica Especializada,"Av. Pedro Adams Filho, 3032 - Ouro Branco, Novo Hamburgo - RS",-29.7051431,-51.1320996,DRS5
Tecnolar GM Kasper,"R. Joaquim Nabuco, 488 - Centro, Novo Hamburgo - RS",-29.6838159,-51.1327314,DRS5
"Assistec Refrigeração - Conserto de máquinas de lavar, lava e seca, microondas, geladeiras, entre outros.","R. Vinte e Cinco de Julho, 763 - Rio Branco, Novo Hamburgo - RS",-29.6832264,-51.138231,DRS5
Assistência Técnica Eletroblue,"R. Pelotas, 64 - Rio Branco, Novo Hamburgo - RS",-29.6843524,-51.1343341,DRS5
